1st,2nd,3rd,4th,Prize,1 / Probability
8,9,1,11,"$26,348.00",39562.28
8,9,1,12,"$31,617.00",47474.59
8,9,2,1,"$4,561.00",6848.02
8,9,2,3,"$7,601.00",11413.36
8,9,2,4,"$10,642.00",15978.70
8,9,2,5,"$13,682.00",20544.05
8,9,2,6,"$15,202.00",22826.72
8,9,2,7,"$16,722.00",25109.41
8,9,2,10,"$30,404.00",45653.35
8,9,2,11,"$38,005.00",57066.88
8,9,2,12,"$45,606.00",68480.02
8,9,3,1,"$5,960.00",8948.56
8,9,3,2,"$7,946.00",11931.42
8,9,3,4,"$13,906.00",20879.97
8,9,3,5,"$17,879.00",26845.71
8,9,3,6,"$19,865.00",29828.58
8,9,3,7,"$21,852.00",32811.41
8,9,3,10,"$39,731.00",59656.97
8,9,3,11,"$49,663.00",74571.22
8,9,4,1,"$8,757.00",13149.66
8,9,4,2,"$11,677.00",17532.88
8,9,4,3,"$14,596.00",21916.13
8,9,4,5,"$26,272.00",39448.98
8,9,4,6,"$29,191.00",43832.16
8,9,4,7,"$32,111.00",48215.54
8,9,4,10,"$58,383.00",87664.70
8,9,4,11,"$72,979.00",109580.63
8,9,4,12,"$87,574.00",131495.90
8,9,5,1,"$11,555.00",17350.78
8,9,5,2,"$15,407.00",23134.33
8,9,5,3,"$19,259.00",28917.95
8,9,5,4,"$26,962.00",40485.17
8,9,5,6,"$38,518.00",57835.90
8,9,5,7,"$42,369.00",63619.30
8,9,5,10,"$77,035.00",115671.12
8,9,5,11,"$96,294.00",144590.16
8,9,5,12,"$115,553.00",173508.69
8,9,6,1,"$12,954.00",19451.32
8,9,6,2,"$17,272.00",25935.09
8,9,6,3,"$21,590.00",32418.90
8,9,6,4,"$30,226.00",45386.47
8,9,6,5,"$38,863.00",58353.95
8,9,6,7,"$47,499.00",71321.59
8,9,6,10,"$86,361.00",129674.78
8,9,6,11,"$107,952.00",162095.57
8,9,6,12,"$129,542.00",194514.69
8,9,7,1,"$14,353.00",21551.86
8,9,7,2,"$19,138.00",28735.80
8,9,7,3,"$23,922.00",35919.80
8,9,7,4,"$33,491.00",50287.65
8,9,7,5,"$43,059.00",64655.45
8,9,7,6,"$47,844.00",71839.60
8,9,7,10,"$95,688.00",143678.16
8,9,7,11,"$119,609.00",179597.70
8,9,7,12,"$143,531.00",215517.24
8,9,10,1,"$26,943.00",40456.84
8,9,10,2,"$35,925.00",53942.38
8,9,10,3,"$44,906.00",67428.16
8,9,10,4,"$62,868.00",94399.29
8,9,10,5,"$80,830.00",121371.01
8,9,10,6,"$89,812.00",134856.31
8,9,10,7,"$98,793.00",148341.54
8,9,10,11,"$224,529.00",337143.05
8,9,10,12,"$269,435.00",404563.48
8,9,11,1,"$33,938.00",50959.57
8,9,11,2,"$45,251.00",67946.32
8,9,11,3,"$56,564.00",84932.90
8,9,11,4,"$79,189.00",118906.06
8,9,11,5,"$101,814.00",152879.49
8,9,11,6,"$113,127.00",169865.81
8,9,11,7,"$124,440.00",186853.02
8,9,11,10,"$226,254.00",339731.61
8,9,11,12,"$339,381.00",509606.07
8,9,12,2,"$54,577.00",81949.75
8,9,12,3,"$68,221.00",102436.98
8,9,12,4,"$95,510.00",143412.35
8,9,12,5,"$122,798.00",184386.18
8,9,12,6,"$136,442.00",204876.05
8,9,12,7,"$150,087.00",225362.27
8,9,12,10,"$272,885.00",409752.10
8,9,12,11,"$341,106.00",512190.12
8,10,1,2,"$5,783.00",8683.87
8,10,1,3,"$7,229.00",10854.84
8,10,1,4,"$10,121.00",15196.78
8,10,1,5,"$13,012.00",19538.69
8,10,1,6,"$14,458.00",21709.68
8,10,1,7,"$15,904.00",23880.65
8,10,1,9,"$21,687.00",32564.49
8,10,1,11,"$36,146.00",54274.08
8,10,1,12,"$43,375.00",65129.18
8,10,2,1,"$6,249.00",9383.13
8,10,2,3,"$10,415.00",15638.56
8,10,2,4,"$14,581.00",21894.01
8,10,2,5,"$18,747.00",28149.43
8,10,2,6,"$20,830.00",31277.17
8,10,2,7,"$22,913.00",34404.81
8,10,2,9,"$31,245.00",46915.76
8,10,2,11,"$52,075.00",78192.81
8,10,2,12,"$62,490.00",93831.52
8,10,3,1,"$8,161.00",12253.37
8,10,3,2,"$10,881.00",16337.84
8,10,3,4,"$19,041.00",28591.20
8,10,3,5,"$24,482.00",36760.11
8,10,3,6,"$27,202.00",40844.50
8,10,3,7,"$29,922.00",44929.08
8,10,3,9,"$40,803.00",61267.00
8,10,3,11,"$68,004.00",102111.67
8,10,3,12,"$81,605.00",122534.00
8,10,4,1,"$11,984.00",17993.83
8,10,4,2,"$15,978.00",23991.80
8,10,4,3,"$19,973.00",29989.77
8,10,4,5,"$35,951.00",53981.40
8,10,4,6,"$39,945.00",59979.37
8,10,4,7,"$43,940.00",65977.42
8,10,4,9,"$59,918.00",89969.32
8,10,4,11,"$99,863.00",149949.77
8,10,4,12,"$119,836.00",179937.02
8,10,5,1,"$15,807.00",23734.31
8,10,5,2,"$21,075.00",31645.77
8,10,5,3,"$26,344.00",39557.12
8,10,5,4,"$36,882.00",55380.18
8,10,5,6,"$52,689.00",79114.55
8,10,5,7,"$57,958.00",87026.14
8,10,5,9,"$79,033.00",118671.82
8,10,5,11,"$131,722.00",197784.81
8,10,5,12,"$158,066.00",237343.65
8,10,6,1,"$17,718.00",26604.52
8,10,6,3,"$29,530.00",44340.98
8,10,6,4,"$41,342.00",62077.10
8,10,6,5,"$53,154.00",79813.56
8,10,6,7,"$64,966.00",97549.56
8,10,6,9,"$88,591.00",133022.95
8,10,6,11,"$147,651.00",221704.91
8,10,6,12,"$177,181.00",266042.35
8,10,7,1,"$19,630.00",29474.79
8,10,7,2,"$26,173.00",39299.68
8,10,7,3,"$32,716.00",49124.60
8,10,7,4,"$45,803.00",68774.37
8,10,7,5,"$58,889.00",88424.37
8,10,7,6,"$65,432.00",98249.20
8,10,7,9,"$98,148.00",147373.07
8,10,7,11,"$163,580.00",245621.79
8,10,7,12,"$196,296.00",294750.49
8,10,9,1,"$27,276.00",40955.74
8,10,9,2,"$36,368.00",54607.51
8,10,9,3,"$45,460.00",68259.39
8,10,9,4,"$63,643.00",95563.01
8,10,9,5,"$81,827.00",122866.73
8,10,9,6,"$90,919.00",136518.77
8,10,9,7,"$100,011.00",150170.44
8,10,9,11,"$227,298.00",341296.93
8,10,9,12,"$272,757.00",409550.72
8,10,11,1,"$46,391.00",69658.26
8,10,11,2,"$61,855.00",92877.24
8,10,11,3,"$77,318.00",116096.82
8,10,11,4,"$108,246.00",162535.55
8,10,11,5,"$139,173.00",208973.31
8,10,11,6,"$154,637.00",232190.95
8,10,11,7,"$170,100.00",255414.79
8,10,11,9,"$231,955.00",348286.43
8,10,11,12,"$463,910.00",696572.86
8,10,12,1,"$55,949.00",84008.90
8,10,12,2,"$74,598.00",112012.19
8,10,12,3,"$93,248.00",140014.84
8,10,12,4,"$130,547.00",196020.78
8,10,12,5,"$167,846.00",252028.83
8,10,12,6,"$186,495.00",280033.60
8,10,12,7,"$205,145.00",308033.51
8,10,12,9,"$279,743.00",420044.52
8,10,12,11,"$466,238.00",700084.01
8,11,1,2,"$7,352.00",11039.83
8,11,1,3,"$9,190.00",13799.78
8,11,1,4,"$12,867.00",19319.71
8,11,1,5,"$16,543.00",24839.60
8,11,1,6,"$18,381.00",27599.61
8,11,1,7,"$20,219.00",30359.52
8,11,1,9,"$27,571.00",41399.30
8,11,1,10,"$36,762.00",55199.21
8,11,1,12,"$55,142.00",82798.59
8,11,2,1,"$7,939.00",11920.30
8,11,2,3,"$13,231.00",19867.17
8,11,2,5,"$23,816.00",35760.90
8,11,2,6,"$26,462.00",39734.42
8,11,2,7,"$29,109.00",43707.82
8,11,2,9,"$39,693.00",59601.50
8,11,2,10,"$52,925.00",79468.51
8,11,2,12,"$79,387.00",119203.72
8,11,3,1,"$10,363.00",15560.74
8,11,3,2,"$13,818.00",20747.66
8,11,3,4,"$24,181.00",36308.32
8,11,3,5,"$31,089.00",46682.29
8,11,3,6,"$34,544.00",51869.10
8,11,3,7,"$37,998.00",57056.13
8,11,3,9,"$51,816.00",77803.45
8,11,3,10,"$69,088.00",103738.74
8,11,3,12,"$103,632.00",155608.12
8,11,4,1,"$15,212.00",22841.58
8,11,4,2,"$20,283.00",30455.49
8,11,4,3,"$25,353.00",38069.28
8,11,4,5,"$45,636.00",68524.60
8,11,4,6,"$50,707.00",76138.85
8,11,4,7,"$55,778.00",83752.80
8,11,4,9,"$76,060.00",114207.40
8,11,4,10,"$101,414.00",152276.53
8,11,4,12,"$152,121.00",228414.80
8,11,5,1,"$20,061.00",30122.48
8,11,5,2,"$26,748.00",40163.22
8,11,5,3,"$33,435.00",50204.08
8,11,5,4,"$46,809.00",70285.92
8,11,5,6,"$66,870.00",100408.66
8,11,5,7,"$73,557.00",110448.42
8,11,5,9,"$100,305.00",150611.48
8,11,5,10,"$133,740.00",200815.31
8,11,5,12,"$200,610.00",301222.97
8,11,6,1,"$22,485.00",33762.91
8,11,6,2,"$29,981.00",45017.26
8,11,6,3,"$37,476.00",56271.45
8,11,6,4,"$52,466.00",78779.86
8,11,6,5,"$67,456.00",101288.39
8,11,6,7,"$82,447.00",123797.62
8,11,6,9,"$112,427.00",168813.41
8,11,6,10,"$149,903.00",225088.35
8,11,6,12,"$224,854.00",337632.52
8,11,7,1,"$24,910.00",37403.31
8,11,7,2,"$33,213.00",49871.08
8,11,7,3,"$41,517.00",62338.70
8,11,7,4,"$58,123.00",87274.50
8,11,7,5,"$74,730.00",112209.52
8,11,7,6,"$83,033.00",124677.40
8,11,7,9,"$124,550.00",187017.26
8,11,7,10,"$166,066.00",249357.90
8,11,7,12,"$249,099.00",374027.53
8,11,9,1,"$34,608.00",51965.06
8,11,9,2,"$46,144.00",69286.62
8,11,9,3,"$57,680.00",86608.58
8,11,9,5,"$103,823.00",155894.37
8,11,9,6,"$115,359.00",173217.16
8,11,9,7,"$126,895.00",190537.89
8,11,9,10,"$230,718.00",346428.32
8,11,9,12,"$346,077.00",519642.49
8,11,10,1,"$46,730.00",70167.07
8,11,10,2,"$62,307.00",93555.87
8,11,10,3,"$77,883.00",116945.39
8,11,10,4,"$109,037.00",163722.39
8,11,10,5,"$140,190.00",210499.73
8,11,10,6,"$155,767.00",233890.77
8,11,10,7,"$171,343.00",257281.05
8,11,10,9,"$233,650.00",350840.26
8,11,10,12,"$467,300.00",701655.91
8,11,12,1,"$70,975.00",106571.18
8,11,12,2,"$94,633.00",142095.91
8,11,12,3,"$118,291.00",177619.89
8,11,12,4,"$165,607.00",248669.62
8,11,12,5,"$212,924.00",319713.54
8,11,12,6,"$236,582.00",355239.79
8,11,12,7,"$260,240.00",390762.38
8,11,12,9,"$354,873.00",532850.22
8,11,12,10,"$473,164.00",710479.57
8,12,1,2,"$8,922.00",13396.82
8,12,1,3,"$11,153.00",16746.01
8,12,1,4,"$15,614.00",23444.41
8,12,1,5,"$20,075.00",30142.82
8,12,1,6,"$22,305.00",33491.97
8,12,1,7,"$24,536.00",36841.23
8,12,1,9,"$33,458.00",50238.13
8,12,1,10,"$44,610.00",66984.17
8,12,1,11,"$55,763.00",83730.35
8,12,2,1,"$9,629.00",14458.49
8,12,2,3,"$16,048.00",24097.49
8,12,2,4,"$22,468.00",33736.48
8,12,2,5,"$28,887.00",43375.48
8,12,2,6,"$32,097.00",48194.86
8,12,2,7,"$35,307.00",53014.40
8,12,2,9,"$48,145.00",72292.47
8,12,2,10,"$64,194.00",96390.19
8,12,2,11,"$80,242.00",120487.73
8,12,3,1,"$12,567.00",18869.38
8,12,3,2,"$16,756.00",25159.13
8,12,3,4,"$29,322.00",44028.62
8,12,3,5,"$37,700.00",56608.15
8,12,3,6,"$41,889.00",62897.83
8,12,3,7,"$46,078.00",69187.87
8,12,3,9,"$62,833.00",94346.74
8,12,3,10,"$83,778.00",125795.66
8,12,3,11,"$104,722.00",157245.07
8,12,4,1,"$18,442.00",27691.17
8,12,4,2,"$24,589.00",36921.49
8,12,4,3,"$30,736.00",46151.86
8,12,4,5,"$55,325.00",83073.73
8,12,4,7,"$67,620.00",101534.18
8,12,4,9,"$92,209.00",138456.21
8,12,4,10,"$122,945.00",184607.43
8,12,4,11,"$153,681.00",230760.36
8,12,5,1,"$24,317.00",36512.87
8,12,5,2,"$32,423.00",48683.83
8,12,5,3,"$40,528.00",60854.64
8,12,5,4,"$56,739.00",85197.02
8,12,5,6,"$81,056.00",121709.29
8,12,5,7,"$89,162.00",133881.35
8,12,5,9,"$121,584.00",182565.04
8,12,5,10,"$162,113.00",243421.53
8,12,5,11,"$202,641.00",304275.06
8,12,6,1,"$27,254.00",40923.73
8,12,6,2,"$36,339.00",54564.90
8,12,6,3,"$45,424.00",68206.31
8,12,6,4,"$63,594.00",95489.10
8,12,6,5,"$81,763.00",122771.69
8,12,6,7,"$99,933.00",150053.27
8,12,6,9,"$136,272.00",204620.33
8,12,6,10,"$181,696.00",272821.52
8,12,6,11,"$227,121.00",341029.23
8,12,7,1,"$30,192.00",45334.61
8,12,7,2,"$40,256.00",60446.34
8,12,7,3,"$50,320.00",75557.81
8,12,7,4,"$70,448.00",105780.93
8,12,7,5,"$90,576.00",136004.46
8,12,7,6,"$100,640.00",151114.47
8,12,7,9,"$150,960.00",226675.13
8,12,7,10,"$201,280.00",302233.51
8,12,7,11,"$251,600.00",377786.17
8,12,9,1,"$41,942.00",62978.24
8,12,9,2,"$55,923.00",83970.81
8,12,9,3,"$69,904.00",104963.74
8,12,9,4,"$97,865.00",146948.61
8,12,9,5,"$125,827.00",188935.91
8,12,9,6,"$139,808.00",209925.27
8,12,9,7,"$153,788.00",230920.22
8,12,9,10,"$279,615.00",419850.53
8,12,9,11,"$349,519.00",524824.18
8,12,10,1,"$56,630.00",85032.57
8,12,10,2,"$75,507.00",113377.40
8,12,10,3,"$94,383.00",141721.35
8,12,10,4,"$132,137.00",198408.76
8,12,10,5,"$169,890.00",255095.53
8,12,10,6,"$188,767.00",283438.68
8,12,10,7,"$207,644.00",311788.73
8,12,10,9,"$283,150.00",425170.07
8,12,10,11,"$471,917.00",708616.78
8,12,11,1,"$71,318.00",107087.02
8,12,11,2,"$95,091.00",142781.67
8,12,11,3,"$118,863.00",178479.00
8,12,11,4,"$166,408.00",249868.82
8,12,11,5,"$213,954.00",321264.50
8,12,11,7,"$261,499.00",392649.60
8,12,11,9,"$356,590.00",535446.56
8,12,11,10,"$475,453.00",713928.75
9,1,2,3,"$1,211.00",1818.88
9,1,2,4,"$1,696.00",2546.43
9,1,2,5,"$2,180.00",3273.99
9,1,2,6,"$2,423.00",3637.76
9,1,2,7,"$2,665.00",4001.54
9,1,2,8,"$2,907.00",4365.32
9,1,2,10,"$4,845.00",7275.53
9,1,2,11,"$6,057.00",9094.41
9,1,2,12,"$7,268.00",10913.29
9,1,3,2,"$1,282.00",1925.68
9,1,3,4,"$2,244.00",3369.94
9,1,3,5,"$2,886.00",4332.78
9,1,3,6,"$3,206.00",4814.20
9,1,3,7,"$3,527.00",5295.62
9,1,3,8,"$3,847.00",5777.04
9,1,3,10,"$6,412.00",9628.40
9,1,3,11,"$8,015.00",12035.50
9,1,3,12,"$9,619.00",14442.60
9,1,4,2,"$1,909.00",2866.83
9,1,4,3,"$2,387.00",3583.54
9,1,4,5,"$4,296.00",6450.37
9,1,4,6,"$4,773.00",7167.08
9,1,4,7,"$5,250.00",7883.79
9,1,4,8,"$5,728.00",8600.49
9,1,4,10,"$9,546.00",14334.16
9,1,4,11,"$11,933.00",17917.71
9,1,4,12,"$14,319.00",21501.21
9,1,5,2,"$2,536.00",3807.98
9,1,5,3,"$3,170.00",4759.98
9,1,5,4,"$4,438.00",6663.97
9,1,5,6,"$6,340.00",9519.96
9,1,5,7,"$6,974.00",10471.95
9,1,5,8,"$7,608.00",11423.95
9,1,5,10,"$12,680.00",19039.89
9,1,5,11,"$15,850.00",23799.89
9,1,5,12,"$19,020.00",28559.84
9,1,6,2,"$2,849.00",4278.56
9,1,6,3,"$3,562.00",5348.20
9,1,6,4,"$4,987.00",7487.47
9,1,6,5,"$6,411.00",9626.75
9,1,6,7,"$7,836.00",11766.03
9,1,6,8,"$8,548.00",12835.67
9,1,6,10,"$14,247.00",21392.80
9,1,6,11,"$17,809.00",26740.97
9,1,6,12,"$21,371.00",32089.13
9,1,7,2,"$3,163.00",4749.13
9,1,7,3,"$3,954.00",5936.42
9,1,7,4,"$5,535.00",8310.98
9,1,7,5,"$7,116.00",10685.55
9,1,7,6,"$7,907.00",11872.83
9,1,7,8,"$9,489.00",14247.41
9,1,7,11,"$19,768.00",29682.05
9,1,7,12,"$23,721.00",35618.50
9,1,8,2,"$3,476.00",5219.71
9,1,8,3,"$4,345.00",6524.63
9,1,8,4,"$6,083.00",9134.49
9,1,8,5,"$7,822.00",11744.34
9,1,8,6,"$8,691.00",13049.28
9,1,8,7,"$9,560.00",14354.20
9,1,8,10,"$17,381.00",26098.55
9,1,8,11,"$21,726.00",32623.13
9,1,8,12,"$26,072.00",39147.83
9,1,10,2,"$5,983.00",8984.31
9,1,10,3,"$7,479.00",11230.39
9,1,10,4,"$10,471.00",15722.55
9,1,10,5,"$13,463.00",20214.68
9,1,10,6,"$14,958.00",22460.76
9,1,10,7,"$16,454.00",24706.85
9,1,10,8,"$17,950.00",26952.94
9,1,10,11,"$37,396.00",56152.01
9,1,10,12,"$44,875.00",67382.27
9,1,11,2,"$7,550.00",11337.19
9,1,11,3,"$9,438.00",14171.49
9,1,11,4,"$13,213.00",19840.09
9,1,11,5,"$16,988.00",25508.64
9,1,11,6,"$18,876.00",28342.98
9,1,11,7,"$20,763.00",31177.22
9,1,11,8,"$22,651.00",34011.52
9,1,11,10,"$37,752.00",56685.81
9,1,11,12,"$56,628.00",85028.95
9,1,12,2,"$9,117.00",13690.06
9,1,12,3,"$11,397.00",17112.59
9,1,12,4,"$15,955.00",23957.60
9,1,12,5,"$20,514.00",30802.69
9,1,12,6,"$22,793.00",34225.13
9,1,12,7,"$25,073.00",37647.63
9,1,12,8,"$27,352.00",41070.12
9,1,12,10,"$45,587.00",68450.49
9,1,12,11,"$56,983.00",85562.96
9,2,1,3,"$1,303.00",1956.48
9,2,1,4,"$1,824.00",2739.08
9,2,1,5,"$2,345.00",3521.67
9,2,1,6,"$2,606.00",3912.96
9,2,1,7,"$2,867.00",4304.26
9,2,1,8,"$3,127.00",4695.56
9,2,1,10,"$5,212.00",7825.93
9,2,1,11,"$6,515.00",9782.41
9,2,1,12,"$7,818.00",11738.89
9,2,3,1,"$1,507.00",2262.83
9,2,3,4,"$3,516.00",5279.93
9,2,3,5,"$4,521.00",6788.47
9,2,3,6,"$5,023.00",7542.75
9,2,3,7,"$5,526.00",8297.03
9,2,3,8,"$6,028.00",9051.30
9,2,3,10,"$10,047.00",15085.50
9,2,3,12,"$15,070.00",22628.27
9,2,4,1,"$2,232.00",3351.76
9,2,4,3,"$3,720.00",5586.27
9,2,4,5,"$6,697.00",10055.28
9,2,4,6,"$7,441.00",11172.54
9,2,4,7,"$8,185.00",12289.78
9,2,4,8,"$8,929.00",13407.04
9,2,4,10,"$14,881.00",22345.07
9,2,4,11,"$18,602.00",27931.32
9,2,4,12,"$22,322.00",33517.57
9,2,5,1,"$2,957.00",4440.70
9,2,5,3,"$4,929.00",7401.16
9,2,5,4,"$6,901.00",10361.62
9,2,5,6,"$9,858.00",14802.32
9,2,5,7,"$10,844.00",16282.56
9,2,5,8,"$11,830.00",17762.78
9,2,5,10,"$19,716.00",29604.63
9,2,5,11,"$24,645.00",37005.79
9,2,5,12,"$29,574.00",44406.95
9,2,6,1,"$3,320.00",4985.16
9,2,6,3,"$5,533.00",8308.61
9,2,6,4,"$7,747.00",11632.05
9,2,6,5,"$9,960.00",14955.48
9,2,6,7,"$12,173.00",18278.93
9,2,6,8,"$13,280.00",19940.66
9,2,6,10,"$22,134.00",33234.41
9,2,6,11,"$27,667.00",41543.08
9,2,6,12,"$33,200.00",49851.69
9,2,7,1,"$3,683.00",5529.63
9,2,7,3,"$6,138.00",9216.05
9,2,7,4,"$8,593.00",12902.48
9,2,7,5,"$11,048.00",16588.89
9,2,7,6,"$12,275.00",18432.09
9,2,7,8,"$14,731.00",22118.51
9,2,7,10,"$24,551.00",36864.18
9,2,7,11,"$30,689.00",46080.19
9,2,7,12,"$36,826.00",55296.28
9,2,8,1,"$4,045.00",6074.10
9,2,8,3,"$6,742.00",10123.50
9,2,8,4,"$9,439.00",14172.90
9,2,8,5,"$12,136.00",18222.30
9,2,8,6,"$13,484.00",20247.01
9,2,8,7,"$14,833.00",22271.71
9,2,8,10,"$26,968.00",40494.03
9,2,8,11,"$33,710.00",50617.53
9,2,8,12,"$40,452.00",60741.16
9,2,10,1,"$6,946.00",10429.85
9,2,10,3,"$11,577.00",17383.08
9,2,10,4,"$16,208.00",24336.29
9,2,10,5,"$20,838.00",31289.50
9,2,10,6,"$23,154.00",34766.16
9,2,10,7,"$25,469.00",38242.82
9,2,10,8,"$27,784.00",41719.34
9,2,10,11,"$57,884.00",86915.71
9,2,11,1,"$8,759.00",13152.18
9,2,11,3,"$14,599.00",21920.31
9,2,11,4,"$20,438.00",30688.40
9,2,11,5,"$26,277.00",39456.60
9,2,11,6,"$29,197.00",43840.61
9,2,11,7,"$32,117.00",48224.61
9,2,11,8,"$35,036.00",52608.60
9,2,11,10,"$58,394.00",87680.84
9,2,11,12,"$87,591.00",131521.84
9,2,12,1,"$10,572.00",15874.53
9,2,12,3,"$17,620.00",26457.55
9,2,12,4,"$24,668.00",37040.60
9,2,12,5,"$31,716.00",47623.58
9,2,12,6,"$35,240.00",52915.09
9,2,12,7,"$38,764.00",58206.54
9,2,12,8,"$42,289.00",63498.11
9,2,12,10,"$70,481.00",105830.18
9,2,12,11,"$88,101.00",132287.38
9,3,1,2,"$1,438.00",2158.77
9,3,1,4,"$2,516.00",3777.85
9,3,1,5,"$3,235.00",4857.23
9,3,1,6,"$3,594.00",5396.92
9,3,1,7,"$3,954.00",5936.62
9,3,1,8,"$4,313.00",6476.31
9,3,1,10,"$7,189.00",10793.84
9,3,1,11,"$8,986.00",13492.31
9,3,1,12,"$10,783.00",16190.77
9,3,2,1,"$1,571.00",2358.31
9,3,2,4,"$3,665.00",5502.73
9,3,2,5,"$4,712.00",7074.94
9,3,2,6,"$5,235.00",7861.04
9,3,2,7,"$5,759.00",8647.15
9,3,2,8,"$6,282.00",9433.25
9,3,2,10,"$10,471.00",15722.08
9,3,2,11,"$13,088.00",19652.62
9,3,2,12,"$15,706.00",23583.13
9,3,4,1,"$3,048.00",4576.02
9,3,4,2,"$4,063.00",6101.36
9,3,4,5,"$9,143.00",13728.06
9,3,4,6,"$10,158.00",15253.41
9,3,4,7,"$11,174.00",16778.75
9,3,4,8,"$12,190.00",18304.09
9,3,4,10,"$20,317.00",30506.78
9,3,4,11,"$25,396.00",38133.44
9,3,4,12,"$30,475.00",45760.31
9,3,5,1,"$4,032.00",6054.49
9,3,5,2,"$5,376.00",8072.66
9,3,5,4,"$9,408.00",14127.15
9,3,5,6,"$13,441.00",20181.63
9,3,5,7,"$14,785.00",22199.83
9,3,5,8,"$16,129.00",24218.00
9,3,5,10,"$26,881.00",40363.27
9,3,5,11,"$33,601.00",50454.09
9,3,5,12,"$40,322.00",60544.78
9,3,6,2,"$6,033.00",9058.31
9,3,6,4,"$10,557.00",15852.03
9,3,6,5,"$13,573.00",20381.17
9,3,6,7,"$16,590.00",24910.32
9,3,6,8,"$18,098.00",27174.95
9,3,6,10,"$30,163.00",45291.50
9,3,6,11,"$37,704.00",56614.56
9,3,6,12,"$45,245.00",67937.09
9,3,7,1,"$5,017.00",7532.97
9,3,7,2,"$6,689.00",10043.95
9,3,7,4,"$11,706.00",17576.92
9,3,7,5,"$15,050.00",22598.92
9,3,7,6,"$16,723.00",25109.86
9,3,7,8,"$20,067.00",30131.83
9,3,7,10,"$33,445.00",50219.71
9,3,7,11,"$41,807.00",62774.64
9,3,7,12,"$50,168.00",75329.57
9,3,8,1,"$5,509.00",8272.20
9,3,8,2,"$7,346.00",11029.60
9,3,8,4,"$12,855.00",19301.81
9,3,8,5,"$16,527.00",24816.61
9,3,8,6,"$18,364.00",27574.04
9,3,8,7,"$20,200.00",30331.43
9,3,8,10,"$36,728.00",55148.07
9,3,8,11,"$45,909.00",68935.09
9,3,8,12,"$55,091.00",82721.88
9,3,10,1,"$9,448.00",14186.09
9,3,10,2,"$12,597.00",18914.78
9,3,10,4,"$22,045.00",33100.85
9,3,10,5,"$28,343.00",42558.26
9,3,10,6,"$31,492.00",47286.91
9,3,10,7,"$34,641.00",52015.60
9,3,10,8,"$37,791.00",56744.35
9,3,10,11,"$78,731.00",118217.28
9,3,10,12,"$94,477.00",141860.07
9,3,11,1,"$11,909.00",17882.27
9,3,11,2,"$15,879.00",23843.02
9,3,11,4,"$27,788.00",41725.26
9,3,11,5,"$35,728.00",53646.92
9,3,11,6,"$39,698.00",59607.54
9,3,11,7,"$43,667.00",65568.18
9,3,11,8,"$47,637.00",71529.22
9,3,11,10,"$79,395.00",119215.09
9,3,11,12,"$119,093.00",178823.70
9,3,12,1,"$14,371.00",21578.46
9,3,12,2,"$19,161.00",28771.27
9,3,12,4,"$33,532.00",50349.68
9,3,12,5,"$43,113.00",64735.39
9,3,12,6,"$47,903.00",71927.96
9,3,12,7,"$52,693.00",79120.81
9,3,12,8,"$57,483.00",86314.05
9,3,12,10,"$95,806.00",143855.91
9,3,12,11,"$119,757.00",179820.54
9,4,1,2,"$2,239.00",3362.56
9,4,1,5,"$5,039.00",7565.75
9,4,1,6,"$5,599.00",8406.39
9,4,1,7,"$6,158.00",9247.03
9,4,1,8,"$6,718.00",10087.67
9,4,1,10,"$11,197.00",16812.77
9,4,1,11,"$13,996.00",21016.00
9,4,1,12,"$16,795.00",25219.15
9,4,2,1,"$2,434.00",3654.85
9,4,2,3,"$4,057.00",6091.41
9,4,2,5,"$7,302.00",10964.54
9,4,2,6,"$8,114.00",12182.82
9,4,2,7,"$8,925.00",13401.09
9,4,2,8,"$9,736.00",14619.37
9,4,2,10,"$16,227.00",24365.64
9,4,2,11,"$20,284.00",30457.07
9,4,2,12,"$24,341.00",36548.51
9,4,3,1,"$3,189.00",4787.77
9,4,3,2,"$4,251.00",6383.69
9,4,3,5,"$9,566.00",14363.32
9,4,3,6,"$10,629.00",15959.25
9,4,3,7,"$11,691.00",17555.16
9,4,3,8,"$12,754.00",19151.07
9,4,3,10,"$21,257.00",31918.49
9,4,3,11,"$26,571.00",39898.18
9,4,3,12,"$31,886.00",47877.82
9,4,5,1,"$6,207.00",9319.48
9,4,5,2,"$8,275.00",12425.97
9,4,5,3,"$10,344.00",15532.46
9,4,5,6,"$20,689.00",31064.97
9,4,5,7,"$22,758.00",34171.44
9,4,5,8,"$24,826.00",37277.96
9,4,5,10,"$41,377.00",62129.94
9,4,5,11,"$51,722.00",77662.06
9,4,5,12,"$62,066.00",93194.91
9,4,6,1,"$6,961.00",10452.41
9,4,6,2,"$9,281.00",13936.54
9,4,6,3,"$11,602.00",17420.69
9,4,6,5,"$20,883.00",31357.20
9,4,6,7,"$25,524.00",38325.48
9,4,6,8,"$27,844.00",41809.69
9,4,6,10,"$46,407.00",69682.53
9,4,6,11,"$58,009.00",87103.46
9,4,6,12,"$69,611.00",104523.79
9,4,7,1,"$7,716.00",11585.34
9,4,7,2,"$10,287.00",15447.12
9,4,7,3,"$12,859.00",19308.90
9,4,7,5,"$23,147.00",34756.01
9,4,7,6,"$25,719.00",38617.79
9,4,7,8,"$30,862.00",46341.35
9,4,7,10,"$51,437.00",77235.58
9,4,7,11,"$64,297.00",96544.67
9,4,7,12,"$77,156.00",115853.38
